id,fanartid,fanarturl,fanartuser,created_at,updated_at
206,1403629297596715008,https://twitter.com/bkazu45/status/1403629297596715008,chenche02258245,2021-06-12 12:00:00,2021-06-12 12:00:00
207,1403629209772249093,https://twitter.com/haku_butsu/status/1403629209772249093,mursama,2021-06-12 12:00:00,2021-06-12 12:00:00
208,1403629176385646596,https://twitter.com/haku_butsu/status/1403629176385646596,Yushi05281,2021-06-12 12:00:00,2021-06-12 12:00:00
209,1403629151077244931,https://twitter.com/haku_butsu/status/1403629151077244931,OA_monaka,2021-06-12 12:00:00,2021-06-12 12:00:00
210,1403629043828805634,https://twitter.com/haku_butsu/status/1403629043828805634,rziiiiiiiii,2021-06-12 12:00:00,2021-06-12 12:00:00
211,1403629008017895425,https://twitter.com/tetsucabra/status/1403629008017895425,Ria_Bis,2021-06-12 12:00:00,2021-06-12 12:00:00
212,1403629003601178625,https://twitter.com/yoiyami1994/status/1403629003601178625,weilujuntw,2021-06-12 12:00:00,2021-06-12 12:00:00
213,1403628984672391169,https://twitter.com/haku_butsu/status/1403628984672391169,hudeneko0615,2021-06-12 12:00:00,2021-06-12 12:00:00
214,1403628928439365633,https://twitter.com/haku_butsu/status/1403628928439365633,hatsnemiku_hasu,2021-06-12 12:00:00,2021-06-12 12:00:00
215,1403628884310990853,https://twitter.com/esegtr/status/1403628884310990853,ExSGOLDSUMO,2021-06-12 12:00:00,2021-06-12 12:00:00
216,1403628765788479488,https://twitter.com/haku_butsu/status/1403628765788479488,8982_bkh2,2021-06-12 12:00:00,2021-06-12 12:00:00
217,1403628741989785602,https://twitter.com/Holy_sing/status/1403628741989785602,mimizuku_kisato,2021-06-12 12:00:00,2021-06-12 12:00:00
218,1403628506857164801,https://twitter.com/aikura31eira/status/1403628506857164801,Umbrella1_kasa,2021-06-12 12:00:00,2021-06-12 12:00:00
219,1403628368038273024,https://twitter.com/takkun176cm/status/1403628368038273024,towa147856,2021-06-12 12:00:00,2021-06-12 12:00:00
220,1403628075724591106,https://twitter.com/kttmr2020/status/1403628075724591106,Ruruie_shtola,2021-06-12 12:00:00,2021-06-12 12:00:00
221,1403627930660397058,https://twitter.com/chenche02258245/status/1403627930660397058,iguana_no_ha,2021-06-12 12:00:00,2021-06-12 12:00:00
222,1403627819851083777,https://twitter.com/mursama/status/1403627819851083777,D47587633,2021-06-12 12:00:00,2021-06-12 12:00:00
223,1403627807087890438,https://twitter.com/Yushi05281/status/1403627807087890438,banroze1124,2021-06-12 12:00:00,2021-06-12 12:00:00
224,1403627775613825029,https://twitter.com/OA_monaka/status/1403627775613825029,nekomata_racing,2021-06-12 12:00:00,2021-06-12 12:00:00
225,1403627403902013440,https://twitter.com/rziiiiiiiii/status/1403627403902013440,tokikaze0,2021-06-12 12:00:00,2021-06-12 12:00:00
226,1403899183497613312,https://twitter.com/Mayor__Martin/status/1403899183497613312,Mayor__Martin,2021-06-12 12:00:00,2021-06-12 12:00:00
227,1403899176845418500,https://twitter.com/y12178544/status/1403899176845418500,y12178544,2021-06-12 12:00:00,2021-06-12 12:00:00
228,1403899137926393860,https://twitter.com/movirodori/status/1403899137926393860,movirodori,2021-06-12 12:00:00,2021-06-12 12:00:00
229,1403899136831680514,https://twitter.com/Shiyuchino/status/1403899136831680514,Shiyuchino,2021-06-12 12:00:00,2021-06-12 12:00:00
230,1403899062252818443,https://twitter.com/strong__r/status/1403899062252818443,strong__r,2021-06-12 12:00:00,2021-06-12 12:00:00
231,1403899060231172096,https://twitter.com/mira393/status/1403899060231172096,mira393,2021-06-12 12:00:00,2021-06-12 12:00:00
232,1403899056515018759,https://twitter.com/SxoonS/status/1403899056515018759,SxoonS,2021-06-12 12:00:00,2021-06-12 12:00:00
233,1403899045890850829,https://twitter.com/nokinosashin/status/1403899045890850829,nokinosashin,2021-06-12 12:00:00,2021-06-12 12:00:00
234,1403899045186195457,https://twitter.com/YoumuusAngus/status/1403899045186195457,YoumuusAngus,2021-06-12 12:00:00,2021-06-12 12:00:00
235,1403899031567233028,https://twitter.com/weekend_trapper/status/1403899031567233028,weekend_trapper,2021-06-12 12:00:00,2021-06-12 12:00:00
236,1403899017147281408,https://twitter.com/razor6410/status/1403899017147281408,razor6410,2021-06-12 12:00:00,2021-06-12 12:00:00
237,1403899008796397568,https://twitter.com/gossipnote/status/1403899008796397568,gossipnote,2021-06-12 12:00:00,2021-06-12 12:00:00
238,1403899007777136642,https://twitter.com/ANETAI3/status/1403899007777136642,ANETAI3,2021-06-12 12:00:00,2021-06-12 12:00:00
239,1403898976265330690,https://twitter.com/xKuRone/status/1403898976265330690,xKuRone,2021-06-12 12:00:00,2021-06-12 12:00:00
240,1403898967683969024,https://twitter.com/moss0416/status/1403898967683969024,moss0416,2021-06-12 12:00:00,2021-06-12 12:00:00
241,1403898958670303237,https://twitter.com/Masapi_9Coffee/status/1403898958670303237,Masapi_9Coffee,2021-06-12 12:00:00,2021-06-12 12:00:00
242,1403898915284406273,https://twitter.com/aya_to0/status/1403898915284406273,aya_to0,2021-06-12 12:00:00,2021-06-12 12:00:00
243,1403898896783400962,https://twitter.com/TheS1u/status/1403898896783400962,TheS1u,2021-06-12 12:00:00,2021-06-12 12:00:00
244,1403898830395904002,https://twitter.com/DB22Supratetsu/status/1403898830395904002,DB22Supratetsu,2021-06-12 12:00:00,2021-06-12 12:00:00
245,1403898754013433856,https://twitter.com/_Y_S/status/1403898754013433856,_Y_S,2021-06-12 12:00:00,2021-06-12 12:00:00
246,1403898745675124736,https://twitter.com/marumoti0726/status/1403898745675124736,marumoti0726,2021-06-12 12:00:00,2021-06-12 12:00:00
247,1403898585222103042,https://twitter.com/Winde46332579/status/1403898585222103042,Winde46332579,2021-06-12 12:00:00,2021-06-12 12:00:00
248,1403898568608342021,https://twitter.com/kosei485/status/1403898568608342021,kosei485,2021-06-12 12:00:00,2021-06-12 12:00:00
249,1403898517542772741,https://twitter.com/shura_illust/status/1403898517542772741,shura_illust,2021-06-12 12:00:00,2021-06-12 12:00:00
250,1403898500312670210,https://twitter.com/WallahiShady/status/1403898500312670210,WallahiShady,2021-06-12 12:00:00,2021-06-12 12:00:00
251,1403898351397998596,https://twitter.com/maamirikarisuu/status/1403898351397998596,maamirikarisuu,2021-06-12 12:00:00,2021-06-12 12:00:00
252,1403898336831234051,https://twitter.com/MTCoquette9/status/1403898336831234051,MTCoquette9,2021-06-12 12:00:00,2021-06-12 12:00:00
253,1403898271408353280,https://twitter.com/hedgehog_nene/status/1403898271408353280,hedgehog_nene,2021-06-12 12:00:00,2021-06-12 12:00:00
254,1403898233617752065,https://twitter.com/liphyyy/status/1403898233617752065,liphyyy,2021-06-12 12:00:00,2021-06-12 12:00:00
255,1403898226298732548,https://twitter.com/UXcbb5rh1PKueiq/status/1403898226298732548,UXcbb5rh1PKueiq,2021-06-12 12:00:00,2021-06-12 12:00:00
256,1403898141099712514,https://twitter.com/pkfobster/status/1403898141099712514,pkfobster,2021-06-12 12:00:00,2021-06-12 12:00:00
257,1403898131943608322,https://twitter.com/rodrora_dio398/status/1403898131943608322,rodrora_dio398,2021-06-12 12:00:00,2021-06-12 12:00:00
258,1403898091934162945,https://twitter.com/neo_guild/status/1403898091934162945,neo_guild,2021-06-12 12:00:00,2021-06-12 12:00:00
259,1403898067724619776,https://twitter.com/ELK_DM_metarika/status/1403898067724619776,ELK_DM_metarika,2021-06-12 12:00:00,2021-06-12 12:00:00
260,1403898062334877696,https://twitter.com/Dera_Hakashi/status/1403898062334877696,Dera_Hakashi,2021-06-12 12:00:00,2021-06-12 12:00:00
261,1403898015111258112,https://twitter.com/guntstoif/status/1403898015111258112,guntstoif,2021-06-12 12:00:00,2021-06-12 12:00:00
262,1403897983758782467,https://twitter.com/Millt123/status/1403897983758782467,Millt123,2021-06-12 12:00:00,2021-06-12 12:00:00
263,1403897970551001088,https://twitter.com/JEEK_ce/status/1403897970551001088,JEEK_ce,2021-06-12 12:00:00,2021-06-12 12:00:00
264,1403897921481945094,https://twitter.com/IchigoDripsaki/status/1403897921481945094,IchigoDripsaki,2021-06-12 12:00:00,2021-06-12 12:00:00
265,1403897906310959110,https://twitter.com/ahEYLPvfuO4KDFx/status/1403897906310959110,ahEYLPvfuO4KDFx,2021-06-12 12:00:00,2021-06-12 12:00:00
266,1403897899524648962,https://twitter.com/PWPuX3mPeCWzL1A/status/1403897899524648962,PWPuX3mPeCWzL1A,2021-06-12 12:00:00,2021-06-12 12:00:00
267,1403897890414612480,https://twitter.com/XI_HO_/status/1403897890414612480,XI_HO_,2021-06-12 12:00:00,2021-06-12 12:00:00
268,1403897854662352907,https://twitter.com/wagonmu/status/1403897854662352907,wagonmu,2021-06-12 12:00:00,2021-06-12 12:00:00
269,1403897773313855490,https://twitter.com/sbshedis/status/1403897773313855490,sbshedis,2021-06-12 12:00:00,2021-06-12 12:00:00
270,1403897748542300161,https://twitter.com/Tetupeiii/status/1403897748542300161,Tetupeiii,2021-06-12 12:00:00,2021-06-12 12:00:00
271,1403897706188218372,https://twitter.com/StelsRay/status/1403897706188218372,StelsRay,2021-06-12 12:00:00,2021-06-12 12:00:00
272,1403897654065598467,https://twitter.com/KSH_Mabo_TShip/status/1403897654065598467,KSH_Mabo_TShip,2021-06-12 12:00:00,2021-06-12 12:00:00
273,1403897638563594246,https://twitter.com/NostxlgiaLxv/status/1403897638563594246,NostxlgiaLxv,2021-06-12 12:00:00,2021-06-12 12:00:00
274,1403897586210119681,https://twitter.com/jointmist/status/1403897586210119681,jointmist,2021-06-12 12:00:00,2021-06-12 12:00:00
275,1403897527145955328,https://twitter.com/haganai0830/status/1403897527145955328,haganai0830,2021-06-12 12:00:00,2021-06-12 12:00:00
276,1403897523446505475,https://twitter.com/sallahge69/status/1403897523446505475,sallahge69,2021-06-12 12:00:00,2021-06-12 12:00:00
277,1403897508581937156,https://twitter.com/hugenshinjin/status/1403897508581937156,hugenshinjin,2021-06-12 12:00:00,2021-06-12 12:00:00
278,1403897495462219779,https://twitter.com/Rance_but_drunk/status/1403897495462219779,Rance_but_drunk,2021-06-12 12:00:00,2021-06-12 12:00:00
279,1403897410498166789,https://twitter.com/EasternDevil/status/1403897410498166789,EasternDevil,2021-06-12 12:00:00,2021-06-12 12:00:00
280,1403897408560386048,https://twitter.com/namaeganaiiii/status/1403897408560386048,namaeganaiiii,2021-06-12 12:00:00,2021-06-12 12:00:00
281,1403897407922790401,https://twitter.com/barasa_boosca/status/1403897407922790401,barasa_boosca,2021-06-12 12:00:00,2021-06-12 12:00:00
282,1403897349013839875,https://twitter.com/yukisyake919/status/1403897349013839875,yukisyake919,2021-06-12 12:00:00,2021-06-12 12:00:00
283,1403897340730089474,https://twitter.com/kody_lu/status/1403897340730089474,kody_lu,2021-06-12 12:00:00,2021-06-12 12:00:00
284,1403897262648954886,https://twitter.com/yukisyake919/status/1403897262648954886,TomiBrod,2021-06-12 12:00:00,2021-06-12 12:00:00
285,1403897245087502336,https://twitter.com/TomiBrod/status/1403897245087502336,TsukiHoshizawa,2021-06-12 12:00:00,2021-06-12 12:00:00
286,1403897240955998208,https://twitter.com/TsukiHoshizawa/status/1403897240955998208,bundleofanger,2021-06-12 12:00:00,2021-06-12 12:00:00
287,1403897216150900736,https://twitter.com/yukisyake919/status/1403897216150900736,zuimu_sakura_,2021-06-12 12:00:00,2021-06-12 12:00:00
288,1403897205480624130,https://twitter.com/bundleofanger/status/1403897205480624130,D71621713,2021-06-12 12:00:00,2021-06-12 12:00:00
289,1403897138665254913,https://twitter.com/zuimu_sakura_/status/1403897138665254913,kuri_ken5,2021-06-12 12:00:00,2021-06-12 12:00:00
290,1403897119912579080,https://twitter.com/D71621713/status/1403897119912579080,zigcch1,2021-06-12 12:00:00,2021-06-12 12:00:00
291,1403897079714304003,https://twitter.com/kuri_ken5/status/1403897079714304003,zoutaku_zou,2021-06-12 12:00:00,2021-06-12 12:00:00
292,1403897078909071365,https://twitter.com/zigcch1/status/1403897078909071365,d_va,2021-06-12 12:00:00,2021-06-12 12:00:00
293,1403897060747747328,https://twitter.com/zoutaku_zou/status/1403897060747747328,Naranjapi1,2021-06-12 12:00:00,2021-06-12 12:00:00
294,1403897029537923075,https://twitter.com/d_va/status/1403897029537923075,csm1012029,2021-06-12 12:00:00,2021-06-12 12:00:00
295,1403897025683460097,https://twitter.com/Naranjapi1/status/1403897025683460097,TOPON_1,2021-06-12 12:00:00,2021-06-12 12:00:00
296,1403896979269165057,https://twitter.com/csm1012029/status/1403896979269165057,nyuukurerattpu,2021-06-12 12:00:00,2021-06-12 12:00:00
297,1403896913196294145,https://twitter.com/TOPON_1/status/1403896913196294145,0429gjb,2021-06-12 12:00:00,2021-06-12 12:00:00
298,1403896876731027461,https://twitter.com/nyuukurerattpu/status/1403896876731027461,Pizzcato000,2021-06-12 12:00:00,2021-06-12 12:00:00
299,1403896864735334408,https://twitter.com/0429gjb/status/1403896864735334408,5h1nE_,2021-06-12 12:00:00,2021-06-12 12:00:00
300,1403896836092416004,https://twitter.com/Pizzcato000/status/1403896836092416004,3whiteDD,2021-06-12 12:00:00,2021-06-12 12:00:00
301,1403896790882013184,https://twitter.com/5h1nE_/status/1403896790882013184,rayzlore,2021-06-12 12:00:00,2021-06-12 12:00:00
302,1403896694723383296,https://twitter.com/3whiteDD/status/1403896694723383296,Nomutti072590,2021-06-12 12:00:00,2021-06-12 12:00:00
303,1403896690201923587,https://twitter.com/rayzlore/status/1403896690201923587,swd_nishikigoi,2021-06-12 12:00:00,2021-06-12 12:00:00
304,1403896671751139331,https://twitter.com/Nomutti072590/status/1403896671751139331,penn0x,2021-06-12 12:00:00,2021-06-12 12:00:00
305,1403896585965080580,https://twitter.com/swd_nishikigoi/status/1403896585965080580,Bgata_e233_3000,2021-06-12 12:00:00,2021-06-12 12:00:00
306,1403896570181951492,https://twitter.com/penn0x/status/1403896570181951492,akanevanilla,2021-06-12 12:00:00,2021-06-12 12:00:00
307,1403896358059184128,https://twitter.com/Bgata_e233_3000/status/1403896358059184128,sharekobetaro,2021-06-12 12:00:00,2021-06-12 12:00:00
308,1403896331358281728,https://twitter.com/akanevanilla/status/1403896331358281728,JeanFillioux53,2021-06-12 12:00:00,2021-06-12 12:00:00
309,1403896067343536128,https://twitter.com/sharekobetaro/status/1403896067343536128,ichigo__umasugi,2021-06-12 12:00:00,2021-06-12 12:00:00
310,1403896045390602242,https://twitter.com/JeanFillioux53/status/1403896045390602242,ameta_hl,2021-06-12 12:00:00,2021-06-12 12:00:00
311,1403895964788617220,https://twitter.com/ichigo__umasugi/status/1403895964788617220,func_hs,2021-06-12 12:00:00,2021-06-12 12:00:00
312,1403895959675834370,https://twitter.com/ameta_hl/status/1403895959675834370,HisashiKato,2021-06-12 12:00:00,2021-06-12 12:00:00
313,1403895952935559168,https://twitter.com/func_hs/status/1403895952935559168,holo_rino_LOVE,2021-06-12 12:00:00,2021-06-12 12:00:00
314,1403895912095567874,https://twitter.com/HisashiKato/status/1403895912095567874,greengarden,2021-06-12 12:00:00,2021-06-12 12:00:00
315,1403895910048813061,https://twitter.com/holo_rino_LOVE/status/1403895910048813061,Capab_yu,2021-06-12 12:00:00,2021-06-12 12:00:00
316,1403895900905164810,https://twitter.com/greengarden/status/1403895900905164810,gonz_gonzemon1,2021-06-12 12:00:00,2021-06-12 12:00:00
317,1403895883951796225,https://twitter.com/Capab_yu/status/1403895883951796225,shima__0224,2021-06-12 12:00:00,2021-06-12 12:00:00
318,1403895878537019395,https://twitter.com/gonz_gonzemon1/status/1403895878537019395,Inkyo_Luna,2021-06-12 12:00:00,2021-06-12 12:00:00
319,1403895868625809410,https://twitter.com/shima__0224/status/1403895868625809410,Nxf8olMsEMRkcbT,2021-06-12 12:00:00,2021-06-12 12:00:00
320,1403895862074306560,https://twitter.com/Inkyo_Luna/status/1403895862074306560,kamisato_3,2021-06-12 12:00:00,2021-06-12 12:00:00
321,1403895748064776195,https://twitter.com/Nxf8olMsEMRkcbT/status/1403895748064776195,milps_0715,2021-06-12 12:00:00,2021-06-12 12:00:00
322,1403895657224499209,https://twitter.com/kamisato_3/status/1403895657224499209,Zeroblade,2021-06-12 12:00:00,2021-06-12 12:00:00
323,1403895653701341185,https://twitter.com/milps_0715/status/1403895653701341185,MarcThe000001,2021-06-12 12:00:00,2021-06-12 12:00:00
324,1403899541091278856,https://twitter.com/ekme_brbr/status/1403899541091278856,ekme_brbr,2021-06-12 12:00:00,2021-06-12 12:00:00
325,1403899524075032576,https://twitter.com/mLm5javAI0kA5pW/status/1403899524075032576,mLm5javAI0kA5pW,2021-06-12 12:00:00,2021-06-12 12:00:00
326,1403899426960150530,https://twitter.com/chupanist/status/1403899426960150530,chupanist,2021-06-12 12:00:00,2021-06-12 12:00:00
327,1403899395091800066,https://twitter.com/namelessxiao/status/1403899395091800066,namelessxiao,2021-06-12 12:00:00,2021-06-12 12:00:00
328,1403899390113173505,https://twitter.com/tomoy__maok/status/1403899390113173505,tomoy__maok,2021-06-12 12:00:00,2021-06-12 12:00:00
329,1403899375798026240,https://twitter.com/Qileile/status/1403899375798026240,Qileile,2021-06-12 12:00:00,2021-06-12 12:00:00
330,1403899361755504645,https://twitter.com/ran9u/status/1403899361755504645,ran9u,2021-06-12 12:00:00,2021-06-12 12:00:00
331,1403899244537212928,https://twitter.com/yukimin_youoj/status/1403899244537212928,yukimin_youoj,2021-06-12 12:00:00,2021-06-12 12:00:00
332,1403899233644662785,https://twitter.com/G4KFugGq1dah1WM/status/1403899233644662785,G4KFugGq1dah1WM,2021-06-12 12:00:00,2021-06-12 12:00:00
333,1403899222252875776,https://twitter.com/angeltypemk2/status/1403899222252875776,angeltypemk2,2021-06-12 12:00:00,2021-06-12 12:00:00
